5774,885,0,0
5780,936,0,0
5785,885,0,0
5790,840,0,0
5795,877,0,0
5800,935,0,0
5805,876,0,0
5810,822,0,0
5815,841,0,0
5820,897,0,0
6444,574,0,0
6449,587,0,0
6454,652,0,0
6459,752,0,0
6464,759,0,0
6469,707,0,0
6474,716,0,0
6479,774,0,0
6484,763,0,0
6489,704,0,0
6495,706,0,0
6500,771,0,0
6505,748,0,0
6510,696,0,0
6515,712,0,0
6520,768,0,0
6525,738,0,0
6530,696,0,0
6535,706,0,0
6540,765,0,0
6546,728,0,0
6551,699,0,0
6556,737,0,0
6561,785,0,0
6566,736,0,0
6571,716,0,0
6576,746,0,0
6581,811,0,0
6586,767,0,0
6591,714,0,0
6597,751,0,0
6602,807,0,0
6607,749,0,0
6612,727,0,0
6617,763,0,0
6622,799,0,0
6627,745,0,0
6632,742,0,0
6637,783,0,0
6642,825,0,0
6648,752,0,0
6653,757,0,0
6658,812,0,0
6663,829,0,0
6668,774,0,0
6673,760,0,0
6678,806,0,0
6683,844,0,0
6688,792,0,0
6693,801,0,0
6699,901,0,0
6704,922,0,0
6709,887,0,0
6714,901,0,0
6719,952,0,0
6724,942,0,0
6729,862,0,0
6734,840,0,0
6739,865,0,0
6745,850,0,0
6750,793,0,0
6755,795,0,0
6760,842,0,0
6765,798,0,0
6770,757,0,0
6775,778,0,0
6780,835,0,0
6785,814,0,0
6790,769,0,0
6796,795,0,0
6801,855,0,0
6806,813,0,0
6811,777,0,0
6816,802,0,0
6821,878,0,0
6826,838,0,0
6831,794,0,0
6836,801,0,0
6841,852,0,0
6846,800,0,0
6852,751,0,0
6857,783,0,0
6862,826,0,0
6867,748,0,0
6873,737,0,0
6878,802,0,0
6883,817,0,0
6888,741,0,0
6893,724,0,0
6899,790,0,0
6904,811,0,0
6909,766,0,0
6914,762,0,0
6919,820,0,0
6924,819,0,0
6929,772,0,0
6934,792,0,0
6939,861,0,0
6944,853,0,0
6950,808,0,0
6956,840,0,0
6961,899,0,0
6966,865,0,0
6971,826,0,0
6976,823,0,0
6980,868,0,0
6985,848,0,0
6990,791,0,0
6995,795,0,0
7001,854,0,0
7007,797,0,0
7012,766,0,0
7017,813,0,0
7022,878,0,0
7027,847,0,0
7032,811,0,0
7037,832,0,0
7042,893,0,0
7047,844,0,0
7053,825,0,0
7058,873,0,0
7063,908,0,0
7068,863,0,0
7073,849,0,0
7078,889,0,0
7083,928,0,0
7088,866,0,0
7093,847,0,0
7099,880,0,0
7104,904,0,0
7109,850,0,0
7114,843,0,0
7119,887,0,0
7124,896,0,0
7129,842,0,0
7134,828,0,0
7139,879,0,0
7144,900,0,0
7150,832,0,0
7155,836,0,0
7160,891,0,0
7165,871,0,0
7170,811,0,0
7175,827,0,0
7180,897,0,0
7185,886,0,0
7190,813,0,0
7195,817,0,0
7201,895,0,0
7206,884,0,0
7211,861,0,0
7216,887,0,0
7221,958,0,0
7226,917,0,0
7231,858,0,0
7236,856,0,0
7241,897,0,0
7246,849,0,0
7252,792,0,0
7257,796,0,0
7262,835,0,0
7267,795,0,0
7272,774,0,0
7277,793,0,0
7282,834,0,0
7287,771,0,0
7292,732,0,0
7297,775,0,0
7303,818,0,0
7308,756,0,0
7313,793,0,0
7318,895,0,0
7323,1001,0,0
7328,1078,0,0
7333,1124,0,0
7338,990,0,0
7343,737,0,0
7349,456,0,0
7354,458,0,0
7359,581,0,0
7364,642,0,0
7370,609,0,0
7376,647,0,0
7380,727,0,0
7385,706,0,0
7390,669,0,0
7395,676,0,0
7401,748,0,0
7407,699,0,0
7412,662,0,0
7417,692,0,0
7422,760,0,0
7427,709,0,0
7432,687,0,0
7437,712,0,0
7442,787,0,0
7447,747,0,0
7452,714,0,0
7458,751,0,0
7463,794,0,0
7468,738,0,0
7473,719,0,0
7478,754,0,0
7483,780,0,0
7488,717,0,0
7493,704,0,0
7498,744,0,0
7504,757,0,0
7509,684,0,0
7514,682,0,0
7519,718,0,0
7524,745,0,0
7529,699,0,0
7534,701,0,0
7539,765,0,0
7544,795,0,0
7549,734,0,0
7555,738,0,0
7560,808,0,0
7565,807,0,0
7570,778,0,0
7575,785,0,0
7580,846,0,0
7585,829,0,0
7590,758,0,0
7595,764,0,0
7600,833,0,0
7606,802,0,0
7611,750,0,0
7616,727,0,0
7621,804,0,0
7626,770,0,0
7631,712,0,0
7636,721,0,0
7641,779,0,0
7646,748,0,0
7652,689,0,0
7657,709,0,0
7662,767,0,0
7667,713,0,0
7672,678,0,0
7677,703,0,0
7682,755,0,0
7687,729,0,0
7692,713,0,0
7697,745,0,0
7703,793,0,0
7708,730,0,0
7713,707,0,0
7718,794,0,0
7723,836,0,0
7728,760,0,0
7733,737,0,0
7738,786,0,0
7743,817,0,0
7748,745,0,0
7754,724,0,0
7759,775,0,0
7764,787,0,0
7769,726,0,0
7774,729,0,0
7779,787,0,0
7784,795,0,0
7789,726,0,0
7794,708,0,0
7799,783,0,0
7805,796,0,0
7810,727,0,0
7815,725,0,0
7820,772,0,0
7825,775,0,0
7830,734,0,0
7835,731,0,0
7840,793,0,0
7845,794,0,0
7850,736,0,0
7856,764,0,0
7861,830,0,0
7866,791,0,0
7872,742,0,0
7877,772,0,0
7882,817,0,0
7887,764,0,0
7892,739,0,0
7897,765,0,0
7902,808,0,0
7908,747,0,0
7914,747,0,0
7919,797,0,0
7924,814,0,0
7929,745,0,0
7934,732,0,0
7938,776,0,0
7944,799,0,0
7948,740,0,0
7954,733,0,0
7960,790,0,0
7965,805,0,0
7970,751,0,0
7975,743,0,0
7980,807,0,0
7985,825,0,0
7990,760,0,0
7995,757,0,0
8000,804,0,0
8039,801,0,0
8045,807,0,0
8050,738,0,0
8055,742,0,0
8060,799,0,0
8065,797,0,0
8070,743,0,0
8075,750,0,0
8080,815,0,0
8085,827,0,0
8090,774,0,0
8096,808,0,0
8101,864,0,0
8106,818,0,0
8111,794,0,0
8116,831,0,0
8121,886,0,0
8126,872,0,0
8131,830,0,0
8136,838,0,0
8142,904,0,0
8147,864,0,0
8152,821,0,0
8157,828,0,0
8162,879,0,0
8167,823,0,0
8172,768,0,0
8177,769,0,0
8182,822,0,0
8187,791,0,0
8193,750,0,0
8198,775,0,0
8203,810,0,0
8208,757,0,0
8213,746,0,0
8218,787,0,0
8223,831,0,0
8228,785,0,0
8233,800,0,0
8239,949,0,0
8244,1120,0,0
8249,1179,0,0
8254,1110,0,0
8259,931,0,0
8264,705,0,0
8269,544,0,0
8274,564,0,0
8279,682,0,0
8284,767,0,0
8290,739,0,0
8295,759,0,0
8300,818,0,0
8305,808,0,0
8310,752,0,0
8315,764,0,0
8320,832,0,0
8325,830,0,0
8330,766,0,0
8335,764,0,0
8341,833,0,0
8346,826,0,0
8351,788,0,0
8356,801,0,0
8361,849,0,0
8366,827,0,0
8371,793,0,0
8376,828,0,0
8381,892,0,0
8386,870,0,0
8392,812,0,0
8397,826,0,0
8403,909,0,0
8408,854,0,0
8413,830,0,0
8418,859,0,0
8423,897,0,0
8428,850,0,0
8433,825,0,0
8438,861,0,0
8444,891,0,0
8450,836,0,0
8455,836,0,0
8460,887,0,0
8465,898,0,0
8470,851,0,0
8475,868,0,0
8479,924,0,0
8484,935,0,0
8490,860,0,0
8496,862,0,0
8501,912,0,0
8506,897,0,0
8511,842,0,0
8516,860,0,0
8521,925,0,0
8526,896,0,0
8531,843,0,0
8536,853,0,0
8541,919,0,0
8547,882,0,0
8552,832,0,0
8557,836,0,0
8562,886,0,0
8567,837,0,0
8572,796,0,0
8577,831,0,0
8582,879,0,0
8587,842,0,0
8593,809,0,0
8598,845,0,0
8603,878,0,0
8608,823,0,0
8613,790,0,0
8618,826,0,0
8623,879,0,0
8628,830,0,0
8633,797,0,0
8638,829,0,0
8644,875,0,0
8649,815,0,0
8654,805,0,0
8659,843,0,0
8664,864,0,0
8669,798,0,0
8674,787,0,0
8679,847,0,0
8684,887,0,0
8689,812,0,0
8695,788,0,0
8700,849,0,0
8705,866,0,0
8710,803,0,0
8715,796,0,0
8720,855,0,0
8725,857,0,0
8730,790,0,0
8735,800,0,0
8740,841,0,0
8746,827,0,0
8751,781,0,0
8756,780,0,0
8761,842,0,0
8766,830,0,0
8771,775,0,0
8776,800,0,0
8781,859,0,0
8786,836,0,0
8792,778,0,0
8797,797,0,0
8802,854,0,0
8807,814,0,0
8812,776,0,0
8817,795,0,0
8822,849,0,0
8827,810,0,0
8832,760,0,0
8837,786,0,0
8843,842,0,0
8848,784,0,0
8853,763,0,0
8858,795,0,0
8863,848,0,0
8868,804,0,0
8873,771,0,0
8878,806,0,0
8883,855,0,0
8888,794,0,0
8894,755,0,0
8899,811,0,0
8906,820,0,0
8911,778,0,0
8916,783,0,0
8921,840,0,0
8925,829,0,0
8930,762,0,0
8935,793,0,0
8940,851,0,0
8946,812,0,0
8952,774,0,0
8957,800,0,0
8962,860,0,0
8967,824,0,0
8972,764,0,0
8977,769,0,0
8982,843,0,0
8986,815,0,0
8991,763,0,0
8997,782,0,0
