15244,816,0,0
15250,951,0,0
15255,868,0,0
15260,834,0,0
15265,860,0,0
15270,894,0,0
15275,808,0,0
15281,796,0,0
15286,823,0,0
15291,867,0,0
15634,820,0,0
15639,746,0,0
15644,738,0,0
15649,849,0,0
15654,804,0,0
15660,752,0,0
15665,802,0,0
15670,856,0,0
15675,776,0,0
15681,753,0,0
15686,793,0,0
15691,841,0,0
15696,755,0,0
15701,747,0,0
15706,805,0,0
15711,841,0,0
15716,756,0,0
15721,745,0,0
15727,820,0,0
15733,818,0,0
15738,762,0,0
15743,811,0,0
15748,876,0,0
15753,833,0,0
15758,753,0,0
15763,779,0,0
15768,848,0,0
15774,810,0,0
15779,795,0,0
15784,802,0,0
15789,874,0,0
15794,773,0,0
15799,694,0,0
15804,731,0,0
15809,878,0,0
15814,828,0,0
15823,721,0,0
15828,811,0,0
15833,806,0,0
15838,737,0,0
15843,760,0,0
15848,834,0,0
15853,783,0,0
15858,730,0,0
15864,715,0,0
15869,820,0,0
15875,783,0,0
15880,776,0,0
15885,829,0,0
15890,997,0,0
15895,998,0,0
15900,1013,0,0
15905,1068,0,0
15910,1053,0,0
15916,762,0,0
15921,652,0,0
15926,759,0,0
15932,890,0,0
15937,770,0,0
15942,735,0,0
15947,785,0,0
15952,815,0,0
15957,710,0,0
15963,736,0,0
15968,805,0,0
15973,793,0,0
15978,768,0,0
15983,765,0,0
15988,781,0,0
15993,747,0,0
15998,723,0,0
16004,757,0,0
16009,879,0,0
16015,807,0,0
16020,733,0,0
16025,774,0,0
16030,878,0,0
16035,808,0,0
16040,764,0,0
16045,762,0,0
16050,843,0,0
16055,818,0,0
16061,799,0,0
16067,878,0,0
16072,895,0,0
16077,827,0,0
16082,803,0,0
16087,884,0,0
16092,928,0,0
16097,853,0,0
16102,841,0,0
16108,942,0,0
16113,917,0,0
16118,793,0,0
16123,778,0,0
16131,899,0,0
16136,895,0,0
16141,866,0,0
16146,853,0,0
16151,908,0,0
16157,810,0,0
16162,761,0,0
16167,811,0,0
16172,842,0,0
16177,776,0,0
16182,729,0,0
16187,776,0,0
16192,774,0,0
16197,698,0,0
16203,749,0,0
16209,808,0,0
16214,767,0,0
16219,714,0,0
16224,744,0,0
16229,830,0,0
16234,803,0,0
16239,727,0,0
16244,741,0,0
16250,818,0,0
16255,747,0,0
16260,701,0,0
16266,721,0,0
16271,842,0,0
16276,791,0,0
16281,755,0,0
16286,767,0,0
16291,816,0,0
16297,748,0,0
16302,730,0,0
16307,809,0,0
16312,849,0,0
16317,762,0,0
16322,716,0,0
16327,798,0,0
16332,817,0,0
16337,737,0,0
16343,743,0,0
16349,879,0,0
16354,808,0,0
