1.056,87.83589494903576
1.061,56.17201863840263
1.066,30.82030718208435
1.071,23.260147001883624
1.077,36.63685678048795
1.082,56.15878594975905
1.087,61.15118705512875
1.092,46.93231146337928
1.097,28.97116091730723
1.103,24.941975527850772
1.108,37.351793513452535
1.113,54.34962850367768
1.118,62.7783904150274
1.124,57.92185651467118
1.129,43.969368198941
1.134,29.028921146310132
1.143,19.27352562786178
1.148,15.761690347812179
1.153,15.752327972706942
1.158,15.35892905464894
1.163,10.361200530162954
1.168,-2.423614346529125
1.174,-22.030140698247997
1.18,-42.535910645098184
1.185,-56.18708811499187
1.19,-58.08019284266622
1.195,-50.17930502123284
1.2,-40.893698066750176
1.205,-38.118179905620885
1.21,-42.45521973852055
1.215,-48.59903537705099
1.22,-52.605937643394526
1.226,-56.16678273015584
1.231,-62.94049238631947
1.236,-71.80233464643571
1.241,-77.19913885615024
1.246,-77.12346709452748
1.251,-76.02796520852642
1.256,-77.11433098324437
1.261,-76.737307643455
1.266,-70.95622557649487
1.272,-63.53602039859407
1.277,-61.61765602785127
1.282,-65.56911322553196
1.287,-68.73086184413117
1.292,-66.2988556327821
1.297,-59.45154271792549
1.302,-51.27922378322643
1.312,-43.72571486399823
1.317,-39.000361510815814
1.323,-39.49462917292459
1.328,-44.40022723861814
1.333,-48.99268632317192
1.338,-49.47148123276713
1.343,-47.3214880339152
1.348,-46.75596571386745
1.353,-48.869885055102095
1.358,-51.267541425686964
1.363,-52.864825191495804
1.369,-55.305329423931234
1.375,-59.134608785669215
1.38,-62.10137406743521
1.385,-62.65239490767747
1.39,-62.27952169690629
1.395,-62.3381372562695
1.4,-60.66954917917979
1.405,-54.3769153989007
1.41,-45.61474188509507
1.416,-41.8709128188367
1.421,-48.6436867198995
1.426,-62.28373469939565
1.431,-71.88515246392669
1.436,-68.93101807440591
1.441,-54.1002891570729
1.446,-35.363946579382315
1.451,-22.36524043709513
1.456,-21.914893719969026
1.462,-33.21684010453938
1.467,-44.74304841782929
1.472,-40.8479656308897
1.477,-17.941322477272227
1.486,7.314841992008769
1.491,13.799312562919162
1.496,1.1173813445250866
1.501,-10.050335794009081
1.506,-5.449445742876334
1.511,6.351745553974317
1.517,11.149741906953249
1.522,10.734289370490956
1.527,16.32869428686864
1.532,27.992758872281414
1.537,33.07461407924582
1.542,23.8130437214701
1.547,8.05088790395395
1.552,1.749282272969582
1.557,14.363472974886683
1.563,40.189838608049
1.568,61.83986582030469
1.573,64.72820825873173
1.578,50.87204165036866
1.583,37.317603446689205
1.588,39.13126189708578
1.593,54.16604150774552
1.598,66.0562956173176
1.603,62.62936726614794
1.609,48.96067599612175
1.614,39.87448627817147
1.619,42.27258647498658
1.624,50.0328593107363
1.629,55.3865158701466
1.635,58.426263687539915
1.64,62.81904134589898
1.645,67.8168113733482
1.65,69.54112153384604
1.657,67.46883018617207
1.663,65.04855061287986
1.668,65.07020618171109
1.673,67.63757314308505
1.678,71.29308461194707
1.683,73.37216874013862
1.688,71.26567504884498
1.693,66.89153775326321
1.698,67.83301764977406
1.704,78.80950955927494
1.709,93.44213313449173
1.714,101.41743313995204
1.719,102.76848195018067
1.724,105.92697120998692
1.729,111.86710522645203
1.734,111.22363141604943
1.739,99.10089120052103
1.744,82.51754829276155
1.75,69.94882129672831
1.755,61.88080186922619
1.76,55.53223838214856
1.765,52.203357962089335
1.77,54.613919566703416
1.775,59.98643667431237
1.78,60.62409959016636
1.785,52.45756917433509
1.79,41.89494329175214
1.796,41.36716487259615
1.802,54.359112250916546
1.807,66.97724989201406
1.812,63.77976639274034
1.817,56.90081881079819
1.822,90.38796818828897
1.829,197.71772848434867
1.834,343.67671857047725
1.839,419.7428601071063
1.845,327.59814078777987
1.85,84.95869153033678
1.855,-166.12448116171822
1.86,-277.215744824378
1.865,-219.1374082044494
1.87,-84.7950882605513
1.875,17.31343211323465
1.88,52.219469108821485
1.885,51.76467649035481
1.89,53.86266922586154
1.896,66.48592324386493
1.901,76.63363766258902
1.906,73.41459123545546
1.911,60.13638572223652
1.916,51.698684991498965
1.921,60.32639841021075
1.926,81.12522449438556
1.931,96.1559702530335
1.936,95.61273435511954
1.942,88.07123640845357
1.947,85.79706944723813
1.952,88.35343934674493
1.957,87.95265345742413
1.962,84.49513332589012
1.967,85.91175424513548
1.972,95.47392590932209
1.978,105.73300652819074
1.983,105.32274783239748
2.025,89.64114742601969
2.03,67.45243340459506
2.037,56.647292364206024
2.042,66.0193895971816
2.047,80.6449009226577
2.052,75.80777856939937
2.057,47.46942634727775
2.062,16.877527720881673
2.067,1.8504546854275752
2.073,-2.7939614902737633
2.078,-10.644545132913503
2.083,-23.514245588331583
2.088,-35.41749701481343
2.093,-46.64596129555425
2.098,-62.24542342135964
2.103,-79.89227745183108
2.108,-88.79888732195678
2.113,-82.78266017851587
2.119,-69.61903209391328
2.124,-63.380026808696215
2.129,-68.78857317924822
2.134,-77.22066938770517
2.139,-78.60736508979203
2.145,-73.35311681610763
2.15,-70.14108039385448
2.155,-74.08673141368179
2.16,-80.62333488197996
2.166,-82.4472244561516
2.171,-79.84734945944864
2.176,-79.69896110763247
2.181,-84.61065222313808
2.186,-88.7426203940791
2.191,-85.70589711949533
2.196,-75.76029112383944
2.201,-64.5461338841318
2.208,-58.715315329469746
2.214,-61.85094378332721
2.219,-71.011733690101
2.224,-78.76013826550327
2.229,-80.68257769005744
2.234,-78.43323619628819
2.239,-75.02879826177119
2.244,-72.10458617313154
2.249,-72.51537596035683
2.254,-78.84945200022531
2.26,-87.08591476794082
2.265,-88.46939198313787
2.27,-80.88504575361057
2.275,-72.75147991166943
2.28,-72.27035796493254
2.285,-77.21306178921488
2.29,-79.08941841063327
2.295,-74.7393907951716
2.3,-69.7361193154363
2.306,-70.37317989584442
2.312,-75.24438563648494
2.317,-77.10619318626146
2.322,-72.3409041873606
2.327,-64.8476359164723
2.332,-59.15638493555159
2.337,-54.06056834381733
2.342,-46.704428475362135
2.347,-39.55677126076031
2.352,-38.13820874802314
2.358,-42.929928277592474
2.363,-48.73410605910032
2.368,-52.69992275441684
2.373,-57.832869312875445
2.383,-65.79365037311992
2.388,-70.1202678290271
2.393,-61.46992278557574
2.398,-39.85956815987429
2.403,-18.60678831550866
2.409,-13.014501241282247
2.414,-24.133998951450288
2.419,-36.16752054494909
2.424,-33.48836049587907
2.429,-19.1925805309372
2.434,-11.321942627714236
2.439,-19.170377610397203
2.444,-29.80382915731924
2.449,-24.014313311629934
2.455,-1.522604625087114
2.46,17.985239598288132
2.465,17.904418836250173
2.47,0.8600693787518203
2.475,-18.530573091958292
2.48,-29.10975586243289
2.485,-28.28751657082141
2.49,-18.280838513987593
2.495,-4.283205765727454
2.501,5.580356618158069
2.506,5.864282043320008
2.511,0.6295292387010947
2.517,-0.45383903985047036
2.522,6.369280521403387
2.527,15.238125828096354
2.532,18.245795461074387
2.537,13.319475495283147
2.542,5.147047387257764
2.552,0.7607328312117065
2.557,3.2793786745920963
2.562,8.512164305325602
2.567,9.660967216055319
2.572,6.638624253039589
2.577,7.275534548972603
2.583,16.63723088534764
2.588,28.87988118013132
2.593,33.96170568778869
2.599,30.066703625604635
2.604,25.2485651992245
2.609,28.22267079401866
2.614,40.89702032271966
2.619,58.7197172159411
2.624,74.96408067815199
2.629,84.19382335107997
2.634,83.44375512054316
2.639,72.72644048537046
2.645,56.78235913773237
2.65,44.73584080320849
2.655,43.043666423068316
2.66,47.74979995397494
2.665,47.74975464212684
2.67,37.420902853720094
2.675,23.495653819160076
2.68,17.790252919407656
2.685,24.00066416200261
2.69,33.437485300160844
2.696,35.215664784142135
2.701,28.818875843556167
2.706,22.13735701165567
2.711,18.74156050457171
2.716,17.80493538534106
2.726,32.451966015805496
2.731,94.44774402627796
2.736,215.65496184876582
2.741,338.0952858660321
2.747,350.2177703324673
2.752,187.74603717707677
2.757,-81.0524697312691
2.762,-297.1578958251988
2.767,-348.2105846282772
2.772,-253.32860588757913
2.777,-115.4301718094892
2.782,-17.07323334548891
2.787,25.463135206661835
2.793,34.48483532390439
2.799,32.81158300374366
2.804,32.0751663899246
2.809,34.49303806635634
2.814,36.47918893550302
2.819,36.345311494795716
2.824,38.07604637778393
2.829,43.014270920005956
2.834,43.880824840362386
2.84,35.400609149291355
2.845,25.600782518081235
2.85,26.817042464770065
2.855,38.419329868784885
2.86,47.12340173837787
2.865,43.31380494796079
2.87,30.475044070788094
2.875,18.673950585283176
2.88,13.9884282623556
2.886,15.245522091232123
2.891,16.597291032350814
2.901,11.285650543124893
2.906,-2.57401886912393
2.911,-16.178639949784213
2.916,-13.979697180080144
2.921,10.53932716693479
2.926,43.79232887872441
2.931,62.36805718616822
2.937,56.55599360897859
2.942,40.029400486906496
2.947,32.621743467352964
2.952,36.78958631143224
2.957,38.09171621610401
2.962,28.154266272836992
2.967,17.306024955334944
2.972,19.6643525982132
2.977,32.93561895380537
2.983,40.402155925771126
2.988,30.471097659209857
2.993,8.917191513118613
2.998,-7.907517955194765
3.003,-9.730663739559754
3.009,-2.6237871618176722
3.014,-1.966096784095271
3.019,-13.309026400628412
3.024,-23.98309562069532
3.03,-19.70527905142769
3.035,-5.630015819886033
3.04,-0.8862042705023021
3.045,-12.905562434757453
3.05,-28.00899588401753
3.055,-30.460627774959306
3.06,-21.8295301052108
3.069,-15.754047278624078
3.074,-19.565928326483913
3.08,-28.20713374618071
3.086,-33.44211135981828
3.091,-32.11173234140367
3.096,-25.979465693607082
3.101,-19.292322423806837
3.106,-16.68566966828817
3.111,-19.217515047493627
3.116,-22.606877092744465
3.121,-22.00491340460208
3.126,-16.984974164092765
3.132,-10.02454148465978
3.137,-3.2069640435827576
3.142,1.0807002672059483
3.147,-0.29347992960517844
3.152,-7.215630827849223
3.157,-13.987545983200977
3.162,-14.518681535541699
3.167,-9.280325928292626
3.172,-5.067506151497782
3.178,-8.162448643373299
3.183,-18.222596055984773
3.188,-27.475429953427327
3.193,-25.773485983028483
3.198,-9.939418094093991
3.203,9.534276996360871
3.208,14.981118806162042
3.213,-0.23503543570661278
3.218,-22.41097329465987
3.225,-31.990938196371225
3.23,-25.332669104703722
3.235,-15.810524244242577
3.243,-15.122299721755905
3.248,-21.604724812073826
3.253,-28.198563868494237
3.258,-33.51619474913598
3.263,-39.051694361745696
3.268,-41.025954380634616
3.274,-34.3269916213368
3.279,-23.593609597474796
3.284,-21.115845047778144
3.289,-30.97311362740204
3.294,-41.99853519046239
3.299,-40.98389449179181
3.304,-29.305054243117713
3.309,-21.00506766996853
3.314,-24.1725141682606
3.32,-30.05446146176416
3.326,-25.485187649192827
3.331,-12.11118073175543
3.336,-5.085865647882942
3.341,-12.485710706998198
3.346,-23.692838196544614
3.351,-22.218885043963333
3.356,-6.139757723850597
3.361,9.347918612455578
3.367,9.657617501642804
3.372,-3.2331984640450093
3.377,-14.945640332061226
3.382,-15.49754747381285
3.387,-7.4117082489357395
3.392,1.2615717576405712
3.397,5.139274757613924
3.402,1.0418807338326372
3.412,-12.265023649836508
3.418,-27.338738215334295
3.423,-28.597135653673437
3.428,-9.98297333946036
3.433,12.14498110157874
3.438,14.270675023091886
3.443,-7.478645726828365
3.448,-33.24294148176355
3.453,-40.659324159180315
3.458,-24.889764239254582
3.463,-0.04323120665124397
3.469,14.540253542586669
3.474,11.217107585363243
3.479,-0.23169542157581624
3.484,-5.342359989985489
3.489,-1.299362788279879
3.494,4.948792392839405
3.499,10.66691273666329
3.504,18.489826712579006
3.509,25.216829111771258
3.515,21.884227571877368
3.52,7.206669123874212
3.525,-8.110032040721919
3.53,-13.635300890105476
3.535,-10.67562525681014
3.54,-8.856862768924191
3.545,-14.007771874414606
3.551,-22.764079331178365
3.556,-29.47091657254052
3.594,-34.69815376742693
3.6,-41.182521979046356
3.605,-38.082466455127374
3.61,5.804301165089806
3.619,116.77727451016521
3.624,267.4056152172266
3.629,359.91242585166566
3.634,291.75190127970734
3.64,61.286108131699756
3.645,-204.37343623214332
3.651,-349.5349750614868
3.656,-319.678248336143
3.661,-187.43214888613008
3.666,-64.47475540412748
3.671,-6.772567349206774
3.676,0.13218841307521556
3.681,-6.923445091470087
3.687,-9.400778343825523
3.692,-7.417443918121081
3.697,-2.483742672541421
3.702,7.319394472397066
3.707,20.105294961778874
3.712,28.877986815492097
3.717,29.83322319238448
3.722,26.457904122946104
3.727,22.931839608113062
3.733,18.57378314909831
3.738,12.954225202965445
3.743,11.597014645422778
3.748,19.351309097342554
3.753,30.442633304946696
3.758,33.6544492521037
3.763,27.930473502915888
3.768,24.4186186880141
3.773,29.94379557519361
3.778,36.250775402604596
3.784,32.05262259560068
3.794,20.88318955894549
3.799,18.416438058357052
3.804,32.042643630421246
3.809,50.61107025864231
3.814,57.83024149219353
3.819,50.45311052030784
3.824,38.115247137449096
3.829,28.675457650971182
3.835,20.733424751453512
3.84,11.180530130578788
3.845,3.1337662015314174
3.85,1.1093810381818914
3.855,2.319129819959553
3.86,-0.38084255226853814
3.865,-8.274419603468472
3.871,-15.51562482634652
3.876,-17.396569223391932
3.881,-14.973999546725803
3.887,-12.03031844876668
3.892,-11.405399259404325
3.897,-13.652333309491734
3.902,-15.9745987533479
3.907,-13.758474030035728
3.912,-7.04801226319455
3.917,-4.088508679719542
3.922,-13.267986462222387
3.928,-31.765188409417203
3.933,-47.352650088673634
3.938,-51.97222509256031
3.943,-48.7800460189508
3.948,-44.95421617460652
3.953,-42.70435604649895
3.963,-40.137976830743845
3.968,-36.99559384926282
3.973,-35.36335767327154
3.979,-36.61916148717034
3.984,-40.965134551850774
3.989,-47.94393422246683
3.994,-54.13007181692127
3.999,-52.956354816324605
4.004,-41.55651001789974
4.009,-26.489406952324725
4.014,-17.949438654364602
4.019,-18.54282221773474
4.025,-21.942106089468933
4.03,-22.192008494468038
4.035,-19.219355519494787
4.04,-14.91917730971764
4.045,-10.16428929042884
4.05,-7.35148324027401
4.055,-9.165658962289811
4.06,-12.605765914008842
4.065,-11.220199405343182
4.071,-5.167270571913075
4.077,-1.9070833313991429
4.082,-5.576450261715735
4.087,-12.43318338411344
4.092,-17.475501308794165
4.097,-19.241686036626547
4.102,-17.57312716824008
4.107,-12.931883213184262
4.112,-9.615998413003915
4.117,-13.882090795524846
4.123,-25.374963817306686
4.128,-34.46428205631577
4.136,-32.48555755400322
4.141,-22.966268080018395
4.146,-18.72615211400173
4.151,-26.845536761109667
4.156,-38.8547151846876
4.161,-39.276317075392036
4.166,-24.036029200281646
4.172,-5.549122075641737
4.177,3.1814100799231455
4.182,4.411583872886441
4.187,10.14338057230581
4.193,24.204329462472764
4.198,37.352501810841936
4.203,40.11707420226446
4.208,33.336145233922984
4.213,24.341582608664403
4.219,19.361716777489743
4.224,21.86406428228652
4.229,31.851932034113027
4.234,44.03644629823407
4.239,51.737851741640625
4.244,53.73779774928555
4.249,52.602161706393986
4.254,47.589319531680914
4.259,36.82947827780157
4.265,26.57891009149602
4.27,28.776683040212014
4.275,45.108940032727
4.28,60.86660762965031
4.285,61.04153112229603
4.29,48.10874659044368
4.295,37.19521540518833
4.3,36.16385062212471
4.307,38.15309638883189
4.313,34.493991514813594
4.318,27.343162570706056
4.323,24.94314133628753
4.328,29.489807376629557
4.333,35.967517006428004
4.338,40.68103193726188
4.343,44.509188563041405
4.348,47.21085005461221
4.353,43.987585229529
4.359,31.899070033930915
4.365,18.67353782192607
4.37,20.083715410671733
4.375,43.6973502802503
4.38,75.88890553155926
4.385,91.20591078356155
4.39,78.18572461439787
4.395,51.68497901643931
4.4,35.37285627697598
4.406,35.76085981562344
4.411,39.06972437610525
4.416,31.423748810238404
4.421,15.511863200137679
4.426,5.660364364801213
4.431,9.714848530841099
4.436,19.01109546580865
4.441,18.6352593719059
4.446,7.329816599294926
4.451,1.1861455162374628
4.457,12.569136276566457
4.462,31.060722963516003
4.467,34.01909971933326
4.472,13.179945703297284
4.479,-16.39329757189475
4.484,-27.87130307817298
4.489,6.568357920973038
4.494,104.25825119022929
4.499,243.30074100540293
4.505,341.59300800182126
4.51,299.30402795853274
4.515,94.62591032010268
4.521,-170.08266948108775
4.526,-343.1130197988801
4.531,-349.91833847587685
4.536,-238.7307364673289
4.541,-112.43827917977097
4.546,-38.17001999765436
4.552,-20.3977273560729
4.557,-29.252232534801756
4.562,-33.49861701035317
4.567,-18.583117977418542
4.572,7.626333071772976
4.577,25.319986659839184
4.582,24.162096855175506
4.587,11.826153373016446
4.592,0.6591983923216324
4.598,-5.7952659512889655
4.603,-9.089198596613835
4.608,-7.142943957404918
4.613,2.88930077868445
4.618,16.178539383754682
4.623,21.85056595577463
4.628,14.713036013268011
4.633,1.909276534048301
4.638,-4.582045029099398
4.644,-0.06591467338367979
4.651,10.831687141993955
4.656,21.311668589612697
4.661,26.727987430871433
4.666,24.31217160622735
4.671,15.972481703673916
4.676,11.074155483071015
4.681,18.063150785034537
4.686,31.356807294633594
4.692,35.10753957000666
4.698,24.044594429723748
4.703,12.524260797573946
4.708,16.740784865504885
4.713,34.20614809208798
4.718,47.926004908693216
4.723,46.226054427013736
4.728,30.965497888869844
4.733,10.276808227484576
4.739,-7.531572885605199
4.744,-14.841482492859662
4.749,-9.720895142899337
4.754,-1.6700664865042183
4.759,-4.14593606133128
4.764,-18.000280616038523
4.769,-29.010505139828688
4.774,-26.389956266301752
4.779,-17.596577100820095
4.785,-18.0733446107285
4.79,-30.729914914750363
4.795,-43.6576144642514
4.8,-46.85429941134452
4.805,-44.081761041464965
4.81,-46.253783187147576
4.815,-56.913939819978175
4.822,-67.58244095089294
4.827,-67.20817618240234
4.832,-53.671558327249336
4.838,-35.2058026167702
4.843,-22.928433224099656
4.848,-22.67277202519325
4.853,-31.120960957162637
4.858,-38.875842907685076
4.863,-39.43211218502743
4.868,-34.63408020921899
4.874,-29.007160846275532
4.879,-21.663611560005677
4.885,-10.207322787727682
4.89,-1.8977237052672242
4.895,-11.10394770890178
4.9,-39.27560312001809
4.905,-64.0630691363457
4.91,-59.465126221437735
4.915,-27.026894231574886
4.92,3.11976590396307
4.925,6.317916698449038
4.931,-10.01233813102259
4.936,-19.9349071441742
4.941,-11.700612364256667
4.946,2.3744251855281693
4.951,5.426881190543334
4.956,-4.30558211267203
4.961,-15.384373825771668
4.966,-18.608895354946263
4.971,-15.926228129627075
4.977,-15.241175598039948
4.982,-20.545155826339354
4.987,-29.21022109678484
4.996,-36.20591620641182
5.001,-37.013007111324505
5.006,-28.21294227417796
5.011,-11.278062189184851
5.016,3.8279109314278195
5.021,5.327447133852452
5.027,-7.2658280917426135
5.032,-20.89532403642801
5.037,-22.59571203011967
5.042,-12.962884864552658
5.047,-3.495022265836421
5.052,-2.34389276774335
5.057,-7.4277614905625065
5.062,-14.110706158982254
5.067,-22.29464739004223
5.073,-30.80238885672162
5.078,-31.994787812293097
5.083,-21.5378867977304
5.088,-9.366210586241056
5.093,-9.146150325857983
5.098,-17.23661349584061
5.103,-14.815652234175163
5.108,5.545021339178277
5.113,27.855281489788588
5.155,34.30523227083195
5.16,27.925459687835794
5.165,23.63813701387741
5.17,25.04854720283611
5.175,22.942663907769465
5.18,13.631902664461787
5.185,6.018736995401841
5.19,8.688546585256846
5.195,19.825301925350885
5.205,33.19911063144638
5.211,45.84372280139976
5.216,55.239453324518294
5.221,56.305167068324955
5.226,48.87658693672007
5.231,44.42611244658055
5.236,55.80273980145968
5.241,78.79518925830965
5.246,92.244424571655
5.252,81.56767241850194
5.257,56.46446873238639
5.262,38.9352354679429
5.267,37.18050367594337
5.272,38.75946510234036
5.277,29.86350002282897
5.282,14.248698048474822
5.287,7.5466520488136055
5.292,15.58497653502261
5.297,25.87349764942383
5.303,22.901464154983877
5.308,6.237314690363382
5.313,-11.103816004901207
5.318,-18.366756008940698
5.323,-15.172230407076192
5.328,-7.158496359643686
5.333,-2.227419430231163
5.338,-8.92520178892747
5.343,-24.26883576764804
5.349,-19.18604774525341
5.355,44.55113608079782
5.36,160.4393032521715
5.365,245.17251719562637
5.374,192.67663123605746
5.379,-16.12594048607811
5.384,-268.61103560860073
5.389,-408.9975103590344
5.394,-374.12109209666664
5.4,-233.24135182840692
5.406,-103.92231739375272
5.411,-48.533182527332386
5.416,-50.02138373554979
5.421,-61.081424319693724
5.426,-56.03781027593791
5.431,-40.45379556562974
5.436,-30.002747544158627
5.441,-31.237161077052956
5.447,-38.351437572965644
5.452,-39.424441875997495
5.457,-25.31764841531273
5.462,1.1833501249641185
5.467,24.554574171537265
5.472,30.875335613506547
5.477,23.221904623810637
5.482,16.96944365465139
5.487,20.750260899048648
5.493,29.66726306097883
5.498,37.54672102158438
5.503,46.44657319044447
5.508,59.23473628461456
5.513,69.71931584013315
5.518,67.78765905319044
5.523,52.64982580898295
5.528,35.86375886529836
5.533,30.76054952777001
5.539,40.38882618547133
5.549,55.37841409404309
5.554,63.17178988193958
5.559,60.239255129185786
5.564,55.34147468701739
5.569,59.44447491111517
5.574,72.0338039274343
5.579,79.76125834814496
5.584,71.23066993515623
5.59,51.32802937346203
5.595,35.93765406139659
5.6,31.979857778937024
5.605,29.029115737108466
5.61,14.954086150028212
5.616,-5.690355223106552
5.621,-17.057170853848717
5.626,-13.761728257490688
5.631,-7.63825376788229
5.636,-10.972535296690866
5.642,-21.837024333633583
5.647,-30.984153016230877
5.652,-36.58820396344259
5.657,-44.644320201434795
5.662,-57.46998884769228
5.667,-69.34485094863413
5.672,-74.0542793423704
5.677,-71.50227688553323
5.682,-66.11897805907823
5.688,-62.4996895280733
5.693,-62.879162723161464
5.698,-65.70955471915325
5.703,-66.20039317009889
5.708,-60.79125119773488
5.713,-51.79698810499499
5.723,-45.39112391111492
5.728,-44.441280654306695
5.733,-45.90486244442508
5.739,-45.76495165401432
5.744,-43.431108123502
5.749,-40.30017221422602
5.754,-37.092046114887594
5.759,-34.62681090268915
5.764,-34.838528948162484
5.769,-37.608103604331546
5.774,-37.291653624704445
5.779,-26.790221968996292
5.785,-7.3702933803283015
5.79,8.339094342258349
5.795,7.403596956991274
5.8,-8.224407147005284
5.805,-20.428163112670074
5.81,-12.664365386530806
5.815,10.954742375568314
5.82,28.61545867096508
5.825,25.35832690274827
5.831,10.814816598445875
5.837,7.582058797427825
5.842,24.270382918485822
5.847,46.39175142460241
5.852,53.95516672538711
5.857,42.54504658911577
5.862,25.57219568459881
5.867,18.748037803843648
5.872,23.46493408260754
5.878,25.86461483307477
5.883,14.403543903604287
5.893,-3.608998657188023
5.898,-9.870939505469806
5.903,0.08186756925083616
5.908,9.404247247824308
5.913,2.0163918328109016
5.918,-16.044318359849406
5.923,-24.27911191605258
5.929,-11.760541816392347
5.934,11.777940886164878
5.939,25.355075385363122
5.944,15.043669823151818
5.949,-12.555114082739859
5.954,-34.28984622057969
5.959,-33.103951764676175
5.965,-16.75031740964278
5.97,-8.303059606364261
5.976,-18.326296555120635
5.981,-33.40362897000657
5.986,-34.41331632546564
5.991,-19.4844016640426
5.996,-2.7635338860270138
6.001,5.486081313443239
6.006,7.7056655941552545
6.011,7.375870261388155
6.016,0.27722175585630227
6.021,-15.523639632206171
6.027,-29.64307955679486
6.032,-29.623816215937257
6.037,-17.600788017982136
6.042,-7.9577602240731
6.047,-9.692537296751071
6.052,-17.91232311988424
6.057,-22.043938314460274
6.065,-16.61582707934945
6.071,-3.59565889222114
6.076,11.365487168541364
6.082,22.905563677768807
6.087,28.259058206670073
6.092,28.541025698289182
6.097,27.89707514934412
6.102,28.732321591545347
6.107,27.42935254732481
6.112,18.4089178992002
6.117,3.111503234139992
6.123,-9.801044152824247
6.128,-14.299047448837419
6.133,-11.496698832806185
6.138,-3.6976478681754306
6.143,8.207907548225691
6.148,19.45305701507926
6.153,22.298133029457638
6.158,16.19189098107733
6.163,10.33011542422345
6.169,12.681792071879958
6.174,21.492292566794845
6.179,29.534708476151486
6.184,32.429834075367076
6.189,33.67607843958955
6.195,49.24080487279079
6.2,104.90685211203134
6.205,209.3581586570633
6.21,316.77397864522976
6.216,334.5488891848839
6.221,200.70951572295348
6.226,-38.11800634758364
6.231,-245.07654623655475
6.238,-305.6980591411759
6.243,-221.52567151769102
6.248,-90.15462901140738
6.253,-4.981565658288771
6.258,13.335998701840316
6.264,-0.263049417295208
6.269,-10.070849788629765
6.274,-6.223073864551097
6.279,5.117004117138765
6.284,17.252391549472147
6.289,26.69737874230575
6.294,31.66542482459617
6.299,32.64110666163552
6.304,31.69027461897145
6.31,28.73157826096315
6.315,21.70228384335759
6.32,12.379420796957099
6.325,8.183376446555927
6.33,14.914586966737712
6.335,28.55122948756919
6.34,36.39330665254539
6.345,29.43470754942674
6.35,15.677410990886722
6.356,16.61936975747389
6.362,43.26659125579088
6.367,77.49438781452764
6.372,87.38429863665678
6.377,64.54038069042214
6.382,36.98355626928955
6.387,36.85644888106079
6.392,61.76642842447253
6.397,79.93148447173358
6.403,71.14080157002475
6.413,48.73868678560338
6.418,37.993001755283544
6.423,44.79808786338734
